ID,Type,Date,Time,Source,Latitude,Longitude,InDC
7D53-756400,Multiple Gunshots,2024-05-04,21:22:29,WashingtonDC7D,38.832,-76.989,True
6D52-661196,Probable Gunfire,2024-05-04,23:09:49,WashingtonDC6D,38.886,-76.95,True
6D52-661197,Single Gunshot,2024-05-05,00:04:36,WashingtonDC6D,38.879,-76.939,True
7D53-756410,Multiple Gunshots,2024-05-05,01:04:34,WashingtonDC7D,38.853,-76.983,True
7D53-756414,Multiple Gunshots,2024-05-05,02:28:52,WashingtonDC7D,38.854,-76.981,True
7D53-756415,Multiple Gunshots,2024-05-05,02:29:09,WashingtonDC7D,38.853,-76.976,True
7D53-756417,Multiple Gunshots,2024-05-05,02:50:32,WashingtonDC7D,38.823,-77.007,True
6D52-661223,Single Gunshot,2024-05-05,04:17:21,WashingtonDC6D,38.89,-76.961,True
7D53-756424,Single Gunshot,2024-05-05,12:32:04,WashingtonDC7D,38.851,-76.981,True
7D53-756436,Single Gunshot,2024-05-05,17:14:03,WashingtonDC7D,38.861,-76.995,True
7D53-756447,Multiple Gunshots,2024-05-05,19:41:48,WashingtonDC7D,38.85,-76.972,True
7D53-756448,Multiple Gunshots,2024-05-05,19:41:56,WashingtonDC7D,38.844,-76.98,True
7D53-756449,Multiple Gunshots,2024-05-05,19:42:00,WashingtonDC7D,38.844,-76.98,True
6D52-661348,Single Gunshot,2024-05-05,22:29:10,WashingtonDC6D,38.894,-76.927,True
7D53-756451,Single Gunshot,2024-05-05,22:33:32,WashingtonDC7D,38.862,-76.981,True
6D52-661352,Multiple Gunshots,2024-05-05,22:47:13,WashingtonDC6D,38.884,-76.93,True
7D53-756454,Multiple Gunshots,2024-05-05,23:51:42,WashingtonDC7D,38.853,-76.974,True
6D52-661355,Multiple Gunshots,2024-05-05,23:53:44,WashingtonDC6D,38.886,-76.954,True
6D52-661356,Multiple Gunshots,2024-05-05,23:53:51,WashingtonDC6D,38.886,-76.954,True
6D52-661359,Multiple Gunshots,2024-05-06,00:28:51,WashingtonDC6D,38.902,-76.921,True
6D52-661361,Multiple Gunshots,2024-05-06,00:38:12,WashingtonDC6D,38.905,-76.949,True
7D53-756456,Multiple Gunshots,2024-05-06,00:42:04,WashingtonDC7D,38.831,-77.005,True
7D53-756457,Multiple Gunshots,2024-05-06,00:42:12,WashingtonDC7D,38.831,-77.005,True
3D48-214436,Multiple Gunshots,2024-05-06,00:48:29,WashingtonDC3D,38.918,-77.016,True
7D53-756458,Multiple Gunshots,2024-05-06,01:07:32,WashingtonDC7D,38.852,-76.966,True
6D52-661363,Multiple Gunshots,2024-05-06,01:07:37,WashingtonDC6D,38.865,-76.952,True
6D52-661364,Multiple Gunshots,2024-05-06,01:07:41,WashingtonDC6D,38.865,-76.952,True
6D52-661365,Single Gunshot,2024-05-06,01:32:03,WashingtonDC6D,38.905,-76.949,True
5D51-327167,Multiple Gunshots,2024-05-06,02:10:29,WashingtonDC5D,38.898,-76.983,True
6D52-661366,Multiple Gunshots,2024-05-06,02:14:04,WashingtonDC6D,38.896,-76.939,True
6D52-661368,Single Gunshot,2024-05-06,02:31:51,WashingtonDC6D,38.904,-76.95,True
5D51-327169,Single Gunshot,2024-05-06,05:21:42,WashingtonDC5D,38.923,-76.987,True
6D52-661533,Multiple Gunshots,2024-05-06,18:22:24,WashingtonDC6D,38.888,-76.94,True
1D49-316475,Multiple Gunshots,2024-05-06,18:28:18,WashingtonDC1D,38.874,-77.012,True
7D53-756538,Multiple Gunshots,2024-05-06,22:15:56,WashingtonDC7D,38.85,-76.969,True
6D52-661609,Multiple Gunshots,2024-05-06,22:43:38,WashingtonDC6D,38.898,-76.916,False
6D52-661610,Single Gunshot,2024-05-07,00:24:46,WashingtonDC6D,38.896,-76.941,True
6D52-661611,Single Gunshot,2024-05-07,01:21:37,WashingtonDC6D,38.898,-76.948,True
6D52-661612,Multiple Gunshots,2024-05-07,01:44:15,WashingtonDC6D,38.893,-76.918,True
7D53-756542,Multiple Gunshots,2024-05-07,02:06:16,WashingtonDC7D,38.846,-76.973,True
3D48-214475,Multiple Gunshots,2024-05-07,04:12:20,WashingtonDC3D,38.923,-77.036,True
7D53-756557,Multiple Gunshots,2024-05-07,08:22:38,WashingtonDC7D,38.825,-77.009,True
5D51-327305,Multiple Gunshots,2024-05-07,11:58:54,WashingtonDC5D,38.898,-76.98,True
7D53-756601,Single Gunshot,2024-05-07,16:06:28,WashingtonDC7D,38.858,-76.971,True
5D51-327333,Multiple Gunshots,2024-05-07,16:29:30,WashingtonDC5D,38.898,-76.978,True
6D52-661774,Probable Gunfire,2024-05-07,17:22:37,WashingtonDC6D,38.9,-76.939,True
7D53-756616,Multiple Gunshots,2024-05-07,17:52:32,WashingtonDC7D,38.864,-76.981,True
6D52-661866,Multiple Gunshots,2024-05-07,22:44:21,WashingtonDC6D,38.894,-76.912,True
4D50-228914,Multiple Gunshots,2024-05-07,22:59:31,WashingtonDC4D,38.929,-77.021,True
7D53-756659,Probable Gunfire,2024-05-08,02:18:36,WashingtonDC7D,38.859,-76.991,True
7D53-756660,Probable Gunfire,2024-05-08,02:22:10,WashingtonDC7D,38.859,-76.991,True
6D52-661887,Multiple Gunshots,2024-05-08,02:50:59,WashingtonDC6D,38.889,-76.949,True
6D52-661888,Single Gunshot,2024-05-08,03:17:53,WashingtonDC6D,38.888,-76.955,True
7D53-756718,Multiple Gunshots,2024-05-08,14:45:10,WashingtonDC7D,38.842,-76.987,True
6D52-661974,Multiple Gunshots,2024-05-08,16:13:39,WashingtonDC6D,38.894,-76.918,True
6D52-661995,Single Gunshot,2024-05-08,17:43:26,WashingtonDC6D,38.889,-76.956,True
6D52-662007,Multiple Gunshots,2024-05-08,18:56:53,WashingtonDC6D,38.902,-76.928,True
6D52-662013,Multiple Gunshots,2024-05-08,19:16:30,WashingtonDC6D,38.905,-76.953,True
7D53-756765,Single Gunshot,2024-05-08,21:08:22,WashingtonDC7D,38.833,-77.001,True
6D52-662088,Single Gunshot,2024-05-08,21:34:58,WashingtonDC6D,38.882,-76.926,True
6D52-662094,Single Gunshot,2024-05-08,21:48:39,WashingtonDC6D,38.885,-76.952,True
6D52-662104,Single Gunshot,2024-05-08,22:13:30,WashingtonDC6D,38.885,-76.933,True
6D52-662105,Single Gunshot,2024-05-08,22:13:54,WashingtonDC6D,38.885,-76.933,True
6D52-662108,Multiple Gunshots,2024-05-08,22:15:38,WashingtonDC6D,38.884,-76.932,True
7D53-756776,Single Gunshot,2024-05-08,22:20:36,WashingtonDC7D,38.842,-76.986,True
7D53-756777,Single Gunshot,2024-05-08,22:21:45,WashingtonDC7D,38.842,-76.986,True
7D53-756778,Single Gunshot,2024-05-08,22:21:58,WashingtonDC7D,38.842,-76.986,True
6D52-662118,Single Gunshot,2024-05-08,22:32:25,WashingtonDC6D,38.889,-76.95,True
6D52-662121,Multiple Gunshots,2024-05-08,22:37:42,WashingtonDC6D,38.871,-76.966,True
6D52-662122,Multiple Gunshots,2024-05-08,22:37:51,WashingtonDC6D,38.871,-76.967,True
6D52-662123,Multiple Gunshots,2024-05-08,22:40:55,WashingtonDC6D,38.872,-76.967,True
6D52-662125,Multiple Gunshots,2024-05-08,22:41:29,WashingtonDC6D,38.871,-76.966,True
6D52-662137,Multiple Gunshots,2024-05-09,00:02:06,WashingtonDC6D,38.867,-76.952,True
7D53-756787,Multiple Gunshots,2024-05-09,00:07:36,WashingtonDC7D,38.859,-76.988,True
6D52-662140,Multiple Gunshots,2024-05-09,01:52:14,WashingtonDC6D,38.867,-76.952,True
6D52-662142,Multiple Gunshots,2024-05-09,01:57:43,WashingtonDC6D,38.876,-76.931,False
6D52-662148,Single Gunshot,2024-05-09,03:23:36,WashingtonDC6D,38.904,-76.925,True
6D52-662341,Single Gunshot,2024-05-09,19:12:42,WashingtonDC6D,38.9,-76.939,True
6D52-662342,Multiple Gunshots,2024-05-09,19:21:52,WashingtonDC6D,38.9,-76.938,True
6D52-662347,Probable Gunfire,2024-05-09,19:29:04,WashingtonDC6D,38.884,-76.936,True
6D52-662355,Single Gunshot,2024-05-09,19:35:23,WashingtonDC6D,38.89,-76.925,True
6D52-662360,Multiple Gunshots,2024-05-09,19:46:40,WashingtonDC6D,38.888,-76.936,True
6D52-662364,Multiple Gunshots,2024-05-09,19:50:48,WashingtonDC6D,38.903,-76.947,True
6D52-662365,Multiple Gunshots,2024-05-09,19:50:56,WashingtonDC6D,38.903,-76.947,True
7D53-756886,Multiple Gunshots,2024-05-09,21:10:34,WashingtonDC7D,38.841,-76.987,True
7D53-756887,Multiple Gunshots,2024-05-09,21:13:30,WashingtonDC7D,38.842,-76.987,True
4D50-228966,Single Gunshot,2024-05-09,21:19:56,WashingtonDC4D,38.944,-77.02,True
4D50-228968,Single Gunshot,2024-05-09,22:12:39,WashingtonDC4D,38.95,-77.021,True
3D48-214572,Multiple Gunshots,2024-05-09,22:25:42,WashingtonDC3D,38.922,-77.035,True
7D53-756890,Multiple Gunshots,2024-05-09,22:33:50,WashingtonDC7D,38.833,-76.992,True
7D53-756891,Multiple Gunshots,2024-05-09,22:34:00,WashingtonDC7D,38.833,-76.992,True
6D52-662403,Multiple Gunshots,2024-05-10,00:33:21,WashingtonDC6D,38.89,-76.939,True
6D52-662475,Single Gunshot,2024-05-10,01:03:52,WashingtonDC6D,38.888,-76.938,True
7D53-756961,Single Gunshot,2024-05-10,01:17:20,WashingtonDC7D,38.85,-76.973,True
7D53-756962,Single Gunshot,2024-05-10,01:58:32,WashingtonDC7D,38.86,-76.996,True
7D53-756963,Multiple Gunshots,2024-05-10,02:17:24,WashingtonDC7D,38.833,-76.997,True
6D52-662477,Multiple Gunshots,2024-05-10,03:20:48,WashingtonDC6D,38.902,-76.927,True
6D52-662486,Multiple Gunshots,2024-05-10,16:06:14,WashingtonDC6D,38.907,-76.932,True
6D52-662487,Multiple Gunshots,2024-05-10,16:06:21,WashingtonDC6D,38.907,-76.932,True
6D52-662488,Multiple Gunshots,2024-05-10,16:06:30,WashingtonDC6D,38.907,-76.932,True
6D52-662489,Multiple Gunshots,2024-05-10,16:06:39,WashingtonDC6D,38.907,-76.931,True
6D52-662501,Multiple Gunshots,2024-05-10,16:59:38,WashingtonDC6D,38.892,-76.93,True
7D53-757020,Single Gunshot,2024-05-10,21:11:40,WashingtonDC7D,38.823,-77.006,True
6D52-662510,Single Gunshot,2024-05-10,22:33:00,WashingtonDC6D,38.886,-76.928,True
6D52-662511,Multiple Gunshots,2024-05-10,23:34:48,WashingtonDC6D,38.893,-76.945,True
6D52-662512,Multiple Gunshots,2024-05-10,23:41:11,WashingtonDC6D,38.885,-76.933,True
6D52-662514,Single Gunshot,2024-05-10,23:56:29,WashingtonDC6D,38.892,-76.912,True
6D52-662516,Single Gunshot,2024-05-11,00:10:42,WashingtonDC6D,38.906,-76.949,True
7D53-757026,Multiple Gunshots,2024-05-11,00:37:28,WashingtonDC7D,38.865,-76.993,True
4D50-228985,Multiple Gunshots,2024-05-11,01:16:42,WashingtonDC4D,38.949,-77.017,True
7D53-757030,Single Gunshot,2024-05-11,01:38:04,WashingtonDC7D,38.834,-76.986,True
6D52-662521,Multiple Gunshots,2024-05-11,02:07:16,WashingtonDC6D,38.906,-76.926,True
7D53-757032,Single Gunshot,2024-05-11,03:00:37,WashingtonDC7D,38.853,-76.991,True
6D52-662533,Single Gunshot,2024-05-11,04:13:46,WashingtonDC6D,38.889,-76.958,True
6D52-662543,Multiple Gunshots,2024-05-11,05:00:56,WashingtonDC6D,38.88,-76.956,True
6D52-662599,Multiple Gunshots,2024-05-11,11:22:36,WashingtonDC6D,38.875,-76.973,True
6D52-662688,Multiple Gunshots,2024-05-11,13:14:52,WashingtonDC6D,38.906,-76.951,True
6D52-662689,Multiple Gunshots,2024-05-11,13:15:00,WashingtonDC6D,38.906,-76.952,True
7D53-757063,Probable Gunfire,2024-05-11,15:23:48,WashingtonDC7D,38.825,-77.014,True
7D53-757065,Single Gunshot,2024-05-11,16:59:13,WashingtonDC7D,38.84,-77.005,True
7D53-757066,Single Gunshot,2024-05-11,16:59:22,WashingtonDC7D,38.839,-77.006,True
6D52-662756,Multiple Gunshots,2024-05-11,19:00:40,WashingtonDC6D,38.884,-76.954,True
7D53-757079,Multiple Gunshots,2024-05-11,20:03:46,WashingtonDC7D,38.843,-76.985,True
7D53-757081,Multiple Gunshots,2024-05-11,20:04:02,WashingtonDC7D,38.843,-76.985,True
7D53-757090,Multiple Gunshots,2024-05-11,21:01:54,WashingtonDC7D,38.842,-76.988,True
7D53-757092,Single Gunshot,2024-05-11,21:13:13,WashingtonDC7D,38.842,-76.987,True
5D51-327576,Multiple Gunshots,2024-05-11,21:49:29,WashingtonDC5D,38.905,-76.975,True
6D52-662778,Multiple Gunshots,2024-05-11,22:12:23,WashingtonDC6D,38.866,-76.974,True
5D51-327598,Single Gunshot,2024-05-11,23:40:21,WashingtonDC5D,38.927,-76.976,True
5D51-327600,Multiple Gunshots,2024-05-11,23:43:39,WashingtonDC5D,38.92,-76.981,True
3D48-214639,Single Gunshot,2024-05-12,00:06:47,WashingtonDC3D,38.906,-77.024,True
7D53-757138,Single Gunshot,2024-05-12,00:21:11,WashingtonDC7D,38.85,-76.974,True
6D52-662893,Single Gunshot,2024-05-12,00:59:59,WashingtonDC6D,38.87,-76.957,True
7D53-757157,Single Gunshot,2024-05-12,01:04:41,WashingtonDC7D,38.85,-76.979,True
6D52-662896,Multiple Gunshots,2024-05-12,01:45:36,WashingtonDC6D,38.87,-76.947,True
7D53-757159,Single Gunshot,2024-05-12,01:55:24,WashingtonDC7D,38.847,-76.978,True
7D53-757160,Multiple Gunshots,2024-05-12,01:57:35,WashingtonDC7D,38.831,-77.001,True
4D50-229068,Multiple Gunshots,2024-05-12,02:01:54,WashingtonDC4D,38.941,-77.017,True
3D48-214652,Multiple Gunshots,2024-05-12,03:06:00,WashingtonDC3D,38.917,-77.022,True
3D48-214653,Multiple Gunshots,2024-05-12,03:06:07,WashingtonDC3D,38.918,-77.022,True
3D48-214654,Multiple Gunshots,2024-05-12,03:36:03,WashingtonDC3D,38.928,-77.018,True
3D48-214656,Single Gunshot,2024-05-12,03:36:26,WashingtonDC3D,38.927,-77.016,True
7D53-757163,Multiple Gunshots,2024-05-12,04:13:43,WashingtonDC7D,38.846,-76.977,True
7D53-757164,Multiple Gunshots,2024-05-12,04:13:51,WashingtonDC7D,38.848,-76.976,True
6D52-662900,Multiple Gunshots,2024-05-12,04:36:46,WashingtonDC6D,38.872,-76.949,True
7D53-757168,Single Gunshot,2024-05-12,05:18:07,WashingtonDC7D,38.833,-76.988,True
1D49-316837,Multiple Gunshots,2024-05-12,12:29:21,WashingtonDC1D,38.902,-76.992,True
5D51-327719,Multiple Gunshots,2024-05-12,14:28:28,WashingtonDC5D,38.912,-77.006,True
6D52-663048,Single Gunshot,2024-05-12,16:35:55,WashingtonDC6D,38.896,-76.946,True
6D52-663055,Single Gunshot,2024-05-12,18:05:51,WashingtonDC6D,38.886,-76.931,True
6D52-663085,Multiple Gunshots,2024-05-12,20:04:29,WashingtonDC6D,38.892,-76.939,True
6D52-663086,Multiple Gunshots,2024-05-12,20:05:09,WashingtonDC6D,38.887,-76.952,True
6D52-663127,Single Gunshot,2024-05-12,21:53:52,WashingtonDC6D,38.866,-76.98,True
6D52-663141,Single Gunshot,2024-05-12,22:25:57,WashingtonDC6D,38.883,-76.929,True
7D53-757333,Multiple Gunshots,2024-05-12,23:06:07,WashingtonDC7D,38.86,-76.993,True
7D53-757343,Multiple Gunshots,2024-05-12,23:29:36,WashingtonDC7D,38.831,-76.994,True
7D53-757347,Probable Gunfire,2024-05-12,23:44:08,WashingtonDC7D,38.82,-77.009,True
5D51-327772,Single Gunshot,2024-05-13,00:00:07,WashingtonDC5D,38.903,-76.992,True
7D53-757348,Multiple Gunshots,2024-05-13,00:23:20,WashingtonDC7D,38.82,-77.009,True
3D48-214745,Multiple Gunshots,2024-05-13,00:47:19,WashingtonDC3D,38.907,-77.021,True
3D48-214746,Multiple Gunshots,2024-05-13,00:47:25,WashingtonDC3D,38.907,-77.021,True
6D52-663168,Multiple Gunshots,2024-05-13,01:00:45,WashingtonDC6D,38.908,-76.931,True
6D52-663169,Single Gunshot,2024-05-13,01:00:54,WashingtonDC6D,38.908,-76.931,True
6D52-663173,Single Gunshot,2024-05-13,01:49:52,WashingtonDC6D,38.903,-76.932,True
6D52-663174,Single Gunshot,2024-05-13,01:52:33,WashingtonDC6D,38.887,-76.94,True
6D52-663359,Multiple Gunshots,2024-05-13,19:17:07,WashingtonDC6D,38.893,-76.913,True
6D52-663392,Multiple Gunshots,2024-05-13,20:27:49,WashingtonDC6D,38.896,-76.93,True
6D52-663393,Multiple Gunshots,2024-05-13,20:27:56,WashingtonDC6D,38.896,-76.93,True
6D52-663394,Multiple Gunshots,2024-05-13,20:28:04,WashingtonDC6D,38.896,-76.93,True
6D52-663411,Multiple Gunshots,2024-05-13,21:54:45,WashingtonDC6D,38.892,-76.938,True
7D53-757449,Single Gunshot,2024-05-13,22:09:36,WashingtonDC7D,38.828,-76.996,True
7D53-757452,Single Gunshot,2024-05-13,22:27:05,WashingtonDC7D,38.841,-76.987,True
6D52-663423,Single Gunshot,2024-05-13,23:34:41,WashingtonDC6D,38.885,-76.95,True
6D52-663424,Multiple Gunshots,2024-05-13,23:35:06,WashingtonDC6D,38.885,-76.951,True
6D52-663425,Multiple Gunshots,2024-05-13,23:35:23,WashingtonDC6D,38.885,-76.951,True
6D52-663426,Multiple Gunshots,2024-05-13,23:44:43,WashingtonDC6D,38.887,-76.955,True
6D52-663427,Multiple Gunshots,2024-05-13,23:46:12,WashingtonDC6D,38.886,-76.955,True
6D52-663428,Single Gunshot,2024-05-14,00:17:02,WashingtonDC6D,38.907,-76.938,True
5D51-327819,Probable Gunfire,2024-05-14,01:04:26,WashingtonDC5D,38.898,-76.972,True
5D51-327820,Probable Gunfire,2024-05-14,01:04:39,WashingtonDC5D,38.898,-76.972,True
6D52-663434,Multiple Gunshots,2024-05-14,01:05:53,WashingtonDC6D,38.883,-76.943,True
7D53-757468,Multiple Gunshots,2024-05-14,01:22:12,WashingtonDC7D,38.83,-77.002,True
4D50-229170,Single Gunshot,2024-05-14,01:36:29,WashingtonDC4D,38.934,-77.03,True
3D48-214787,Single Gunshot,2024-05-14,01:38:00,WashingtonDC3D,38.932,-77.028,True
6D52-663442,Single Gunshot,2024-05-14,04:42:16,WashingtonDC6D,38.894,-76.911,True
7D53-757471,Multiple Gunshots,2024-05-14,05:28:47,WashingtonDC7D,38.851,-76.981,True
7D53-757472,Multiple Gunshots,2024-05-14,05:32:24,WashingtonDC7D,38.852,-76.982,True
1D49-316968,Multiple Gunshots,2024-05-14,07:53:12,WashingtonDC1D,38.892,-76.983,True
6D52-663559,Multiple Gunshots,2024-05-14,20:09:51,WashingtonDC6D,38.895,-76.943,True
7D53-757545,Single Gunshot,2024-05-14,21:03:13,WashingtonDC7D,38.833,-76.987,True
4D50-229206,Probable Gunfire,2024-05-15,00:20:26,WashingtonDC4D,38.95,-77.021,True
6D52-663575,Single Gunshot,2024-05-15,00:37:12,WashingtonDC6D,38.892,-76.938,True
7D53-757561,Multiple Gunshots,2024-05-15,12:04:33,WashingtonDC7D,38.847,-76.997,True
4D50-229233,Multiple Gunshots,2024-05-15,19:44:28,WashingtonDC4D,38.943,-77.028,True
4D50-229234,Single Gunshot,2024-05-15,19:44:33,WashingtonDC4D,38.943,-77.028,True
6D52-663649,Multiple Gunshots,2024-05-15,23:11:42,WashingtonDC6D,38.887,-76.952,True
7D53-757642,Multiple Gunshots,2024-05-15,23:48:46,WashingtonDC7D,38.832,-77.006,True
6D52-663706,Multiple Gunshots,2024-05-16,02:10:38,WashingtonDC6D,38.895,-76.931,True
7D53-757654,Single Gunshot,2024-05-16,05:03:32,WashingtonDC7D,38.831,-77.008,True
6D52-663871,Multiple Gunshots,2024-05-16,16:00:21,WashingtonDC6D,38.892,-76.935,True
6D52-663993,Multiple Gunshots,2024-05-16,19:48:05,WashingtonDC6D,38.88,-76.928,True
5D51-327971,Multiple Gunshots,2024-05-16,20:43:29,WashingtonDC5D,38.901,-76.973,True
6D52-664067,Multiple Gunshots,2024-05-16,23:08:46,WashingtonDC6D,38.893,-76.95,True
6D52-664068,Multiple Gunshots,2024-05-16,23:09:00,WashingtonDC6D,38.893,-76.95,True
6D52-664069,Single Gunshot,2024-05-16,23:09:38,WashingtonDC6D,38.893,-76.951,True
6D52-664070,Multiple Gunshots,2024-05-16,23:10:00,WashingtonDC6D,38.893,-76.951,True
6D52-664071,Multiple Gunshots,2024-05-16,23:25:02,WashingtonDC6D,38.886,-76.953,True
6D52-664082,Multiple Gunshots,2024-05-17,00:55:30,WashingtonDC6D,38.886,-76.949,True
6D52-664086,Multiple Gunshots,2024-05-17,03:17:51,WashingtonDC6D,38.894,-76.949,True
6D52-664087,Multiple Gunshots,2024-05-17,03:18:03,WashingtonDC6D,38.897,-76.948,True
7D53-757771,Single Gunshot,2024-05-17,08:20:04,WashingtonDC7D,38.826,-76.995,False
7D53-757852,Multiple Gunshots,2024-05-17,16:10:20,WashingtonDC7D,38.841,-76.988,True
7D53-757853,Multiple Gunshots,2024-05-17,16:10:28,WashingtonDC7D,38.841,-76.987,True
7D53-757854,Multiple Gunshots,2024-05-17,16:10:36,WashingtonDC7D,38.842,-76.986,True
7D53-757855,Multiple Gunshots,2024-05-17,16:10:40,WashingtonDC7D,38.842,-76.986,True
6D52-664178,Single Gunshot,2024-05-17,19:33:49,WashingtonDC6D,38.9,-76.939,True
6D52-664212,Multiple Gunshots,2024-05-17,19:55:32,WashingtonDC6D,38.9,-76.939,True
7D53-757904,Multiple Gunshots,2024-05-17,20:44:07,WashingtonDC7D,38.842,-76.986,True
6D52-664263,Single Gunshot,2024-05-17,21:16:22,WashingtonDC6D,38.9,-76.945,True
6D52-664265,Multiple Gunshots,2024-05-17,21:42:51,WashingtonDC6D,38.894,-76.924,True
5D51-328091,Single Gunshot,2024-05-17,21:42:56,WashingtonDC5D,38.922,-76.975,True
6D52-664267,Multiple Gunshots,2024-05-17,21:42:59,WashingtonDC6D,38.895,-76.925,True
6D52-664266,Multiple Gunshots,2024-05-17,21:43:02,WashingtonDC6D,38.902,-76.938,True
6D52-664289,Multiple Gunshots,2024-05-17,21:56:31,WashingtonDC6D,38.886,-76.937,True
4D50-229315,Multiple Gunshots,2024-05-17,22:36:42,WashingtonDC4D,38.952,-77.015,True
6D52-664350,Multiple Gunshots,2024-05-17,22:50:07,WashingtonDC6D,38.877,-76.941,True
6D52-664351,Multiple Gunshots,2024-05-17,22:50:15,WashingtonDC6D,38.877,-76.941,True
7D53-757920,Multiple Gunshots,2024-05-17,23:16:01,WashingtonDC7D,38.832,-76.991,True
6D52-664358,Multiple Gunshots,2024-05-17,23:23:13,WashingtonDC6D,38.908,-76.932,True
6D52-664359,Multiple Gunshots,2024-05-17,23:23:20,WashingtonDC6D,38.907,-76.931,True
7D53-757926,Single Gunshot,2024-05-17,23:36:30,WashingtonDC7D,38.836,-76.997,True
6D52-664386,Multiple Gunshots,2024-05-18,00:25:14,WashingtonDC6D,38.91,-76.934,True
6D52-664390,Multiple Gunshots,2024-05-18,01:44:24,WashingtonDC6D,38.892,-76.915,True
7D53-757941,Single Gunshot,2024-05-18,02:53:58,WashingtonDC7D,38.855,-76.973,True
6D52-664394,Multiple Gunshots,2024-05-18,03:08:20,WashingtonDC6D,38.91,-76.934,True
3D48-214955,Single Gunshot,2024-05-18,03:28:06,WashingtonDC3D,38.918,-77.029,True
7D53-757943,Multiple Gunshots,2024-05-18,04:00:41,WashingtonDC7D,38.851,-76.969,True
6D52-664397,Multiple Gunshots,2024-05-18,04:20:30,WashingtonDC6D,38.88,-76.925,False
7D53-757980,Probable Gunfire,2024-05-18,14:51:34,WashingtonDC7D,38.844,-76.997,True
7D53-758018,Single Gunshot,2024-05-18,22:56:53,WashingtonDC7D,38.857,-76.967,True
6D52-664477,Multiple Gunshots,2024-05-18,23:30:13,WashingtonDC6D,38.88,-76.926,False
6D52-664480,Multiple Gunshots,2024-05-19,01:13:08,WashingtonDC6D,38.875,-76.954,True
6D52-664482,Single Gunshot,2024-05-19,01:26:37,WashingtonDC6D,38.886,-76.954,True
6D52-664483,Single Gunshot,2024-05-19,01:26:47,WashingtonDC6D,38.886,-76.954,True
7D53-758021,Multiple Gunshots,2024-05-19,01:52:03,WashingtonDC7D,38.823,-77.007,True
7D53-758024,Multiple Gunshots,2024-05-19,02:27:21,WashingtonDC7D,38.847,-76.979,True
6D52-664485,Multiple Gunshots,2024-05-19,03:31:57,WashingtonDC6D,38.89,-76.94,True
7D53-758027,Single Gunshot,2024-05-19,08:11:25,WashingtonDC7D,38.846,-76.977,True
6D52-664523,Multiple Gunshots,2024-05-19,12:10:08,WashingtonDC6D,38.897,-76.941,True
6D52-664524,Multiple Gunshots,2024-05-19,12:11:06,WashingtonDC6D,38.897,-76.94,True
1D49-317210,Single Gunshot,2024-05-19,13:04:56,WashingtonDC1D,38.877,-77.019,True
7D53-758042,Multiple Gunshots,2024-05-19,15:41:53,WashingtonDC7D,38.823,-77.002,True
5D51-328147,Multiple Gunshots,2024-05-19,16:31:46,WashingtonDC5D,38.921,-76.983,True
6D52-664771,Multiple Gunshots,2024-05-20,00:02:09,WashingtonDC6D,38.879,-76.955,True
7D53-758144,Multiple Gunshots,2024-05-20,00:09:14,WashingtonDC7D,38.831,-77.006,True
4D50-229387,Multiple Gunshots,2024-05-20,00:11:00,WashingtonDC4D,38.964,-77.031,True
5D51-328206,Multiple Gunshots,2024-05-20,00:23:12,WashingtonDC5D,38.9,-76.983,True
7D53-758145,Multiple Gunshots,2024-05-20,00:33:48,WashingtonDC7D,38.844,-76.989,True
7D53-758146,Multiple Gunshots,2024-05-20,00:33:48,WashingtonDC7D,38.843,-76.989,True
6D52-664777,Multiple Gunshots,2024-05-20,00:48:22,WashingtonDC6D,38.902,-76.949,True
7D53-758148,Single Gunshot,2024-05-20,01:02:54,WashingtonDC7D,38.832,-76.987,False
6D52-664778,Multiple Gunshots,2024-05-20,01:10:49,WashingtonDC6D,38.871,-76.949,True
6D52-664779,Single Gunshot,2024-05-20,01:14:14,WashingtonDC6D,38.868,-76.982,True
7D53-758150,Single Gunshot,2024-05-20,01:59:01,WashingtonDC7D,38.842,-76.987,True
7D53-758162,Multiple Gunshots,2024-05-20,02:28:36,WashingtonDC7D,38.832,-77.006,True
6D52-664785,Single Gunshot,2024-05-20,05:48:48,WashingtonDC6D,38.89,-76.953,True
6D52-664917,Multiple Gunshots,2024-05-20,18:11:13,WashingtonDC6D,38.88,-76.929,True
6D52-664926,Multiple Gunshots,2024-05-20,18:44:37,WashingtonDC6D,38.881,-76.929,True
6D52-664927,Multiple Gunshots,2024-05-20,18:44:44,WashingtonDC6D,38.886,-76.934,True
6D52-665011,Multiple Gunshots,2024-05-20,22:14:41,WashingtonDC6D,38.887,-76.918,True
6D52-665013,Multiple Gunshots,2024-05-20,22:28:30,WashingtonDC6D,38.898,-76.94,True
5D51-328334,Multiple Gunshots,2024-05-21,01:14:06,WashingtonDC5D,38.915,-76.992,True
4D50-229433,Multiple Gunshots,2024-05-21,01:14:17,WashingtonDC4D,38.94,-77.018,True
7D53-758377,Multiple Gunshots,2024-05-21,22:19:39,WashingtonDC7D,38.845,-77.001,True
7D53-758378,Multiple Gunshots,2024-05-21,22:19:47,WashingtonDC7D,38.845,-76.999,True
6D52-665355,Multiple Gunshots,2024-05-21,23:46:02,WashingtonDC6D,38.907,-76.93,True
7D53-758385,Multiple Gunshots,2024-05-22,00:10:18,WashingtonDC7D,38.86,-76.997,True
